 written on  4Feb2026 at 20:16:25 
          28
          45
    2    2    2    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    2    2    2    2
   -4   -2    0   28   11   -0.000003    0.000000
   -4   -2    0    1   12    0.000274   -0.000003
   -4   -2    0    2   12   -0.000393   -0.000023
   -4   -2    0    3   12    0.000553   -0.000002
   -4   -2    0    4   12   -0.000016    0.000011
   -4   -2    0    5   12   -0.000762    0.000006
   -4   -2    0    6   12   -0.000210   -0.000024
   -4   -2    0    7   12    0.000080   -0.000049
   -4   -2    0    8   12    0.000317    0.000085
   -4   -2    0    9   12   -0.000250    0.000010
   -4   -2    0   10   12    0.000535   -0.000005
   -4   -2    0   11   12    0.000004    0.000000
   -4   -2    0   12   12    0.000226   -0.000000
   -4   -2    0   13   12    0.001088    0.000060
   -4   -2    0   14   12    0.001040    0.000002
   -4   -2    0   15   12    0.000010   -0.000001
   -4   -2    0   16   12   -0.000354   -0.000000
   -4   -2    0   17   12   -0.000331    0.000024
   -4   -2    0   18   12    0.000185    0.000012
   -4   -2    0   19   12   -0.000356    0.000011
   -4   -2    0   20   12   -0.000571   -0.000003
   -4   -2    0   21   12   -0.000282    0.000022
   -4   -2    0   22   12    0.000042    0.000010
   -4   -2    0   23   12   -0.000295   -0.000007
   -4   -2    0   24   12   -0.000002   -0.000000
   -4   -2    0   25   12   -0.000648   -0.000013
   -4   -2    0   26   12    0.001033    0.002165
   -4   -2    0   27   12   -0.000001    0.000002
   -4   -2    0   28   12    0.000279   -0.000065
   -4   -2    0    1   13   -0.000296    0.000019
   -4   -2    0    2   13   -0.000179   -0.000024
   -4   -2    0    3   13   -0.001523   -0.000004
   -4   -2    0    4   13    0.000569    0.000017
   -4   -2    0    5   13   -0.000717   -0.000039
   -4   -2    0    6   13   -0.000626   -0.000045
   -4   -2    0    7   13    0.002040   -0.000006
   -4   -2    0    8   13    0.001552    0.000010
   -4   -2    0    9   13   -0.000267   -0.000031
   -4   -2    0   10   13   -0.000731   -0.000049
   -4   -2    0   11   13   -0.000006    0.000000
   -4   -2    0   12   13   -0.000820   -0.000006
   -4   -2    0   13   13   -0.000195    0.000005
   -4   -2    0   14   13   -0.000134    0.000006
   -4   -2    0   15   13   -0.000003    0.000000
   -4   -2    0   16   13   -0.000297    0.000006
   -4   -2    0   17   13    0.000031    0.000070
   -4   -2    0   18   13   -0.000328    0.000007
   -4   -2    0   19   13    0.000054   -0.000070
   -4   -2    0   20   13   -0.000064   -0.000010
   -4   -2    0   21   13    0.000401    0.000006
   -4   -2    0   22   13    0.000071    0.000017
   -4   -2    0   23   13   -0.000603   -0.000114
   -4   -2    0   24   13   -0.000005   -0.000000
   -4   -2    0   25   13    0.003028    0.000071
   -4   -2    0   26   13    0.000865   -0.000006
   -4   -2    0   27   13   -0.000006    0.000000
   -4   -2    0   28   13   -0.000906   -0.000039
   -4   -2    0    1   14    0.000417   -0.000024
   -4   -2    0    2   14   -0.000360   -0.000001
   -4   -2    0    3   14   -0.001775   -0.000003
   -4   -2    0    4   14    0.000389    0.000034
   -4   -2    0    5   14    0.000077    0.000017
   -4   -2    0    6   14   -0.000010    0.000003
