  0.90801782E+00 -0.14748103E+02
  0.91271714E+00 -0.14757776E+02
  0.91741647E+00 -0.14767344E+02
  0.92211580E+00 -0.14776808E+02
  0.92681512E+00 -0.14786164E+02
  0.93151445E+00 -0.14795413E+02
  0.93621377E+00 -0.14804553E+02
  0.94091310E+00 -0.14813583E+02
  0.94561243E+00 -0.14822501E+02
  0.95031175E+00 -0.14831307E+02
  0.95501108E+00 -0.14840000E+02
  0.95971041E+00 -0.14848578E+02
  0.96440973E+00 -0.14857041E+02
  0.96910906E+00 -0.14865388E+02
  0.97380839E+00 -0.14873617E+02
  0.97850771E+00 -0.14881728E+02
  0.98320704E+00 -0.14889720E+02
  0.98790636E+00 -0.14897593E+02
  0.99260569E+00 -0.14905345E+02
  0.99730502E+00 -0.14912976E+02
  0.10020043E+01 -0.14920485E+02
  0.10067037E+01 -0.14927871E+02
  0.10114030E+01 -0.14935135E+02
  0.10161023E+01 -0.14942274E+02
  0.10208016E+01 -0.14949289E+02
  0.10255010E+01 -0.14956179E+02
  0.10302003E+01 -0.14962943E+02
  0.10348996E+01 -0.14969581E+02
  0.10395990E+01 -0.14976093E+02
  0.10442983E+01 -0.14982477E+02
  0.10489976E+01 -0.14988733E+02
  0.10536969E+01 -0.14994861E+02
  0.10583963E+01 -0.15000860E+02
  0.10630956E+01 -0.15006730E+02
  0.10677949E+01 -0.15012470E+02
  0.10724942E+01 -0.15018079E+02
  0.10771936E+01 -0.15023558E+02
  0.10818929E+01 -0.15028904E+02
  0.10865922E+01 -0.15034119E+02
  0.10912915E+01 -0.15039202E+02
  0.10959909E+01 -0.15044151E+02
  0.11006902E+01 -0.15048967E+02
  0.11053895E+01 -0.15053649E+02
  0.11100888E+01 -0.15058196E+02
  0.11147882E+01 -0.15062608E+02
  0.11194875E+01 -0.15066884E+02
  0.11241868E+01 -0.15071024E+02
  0.11288862E+01 -0.15075028E+02
  0.11335855E+01 -0.15078894E+02
  0.11382848E+01 -0.15082622E+02
  0.11429841E+01 -0.15086213E+02
  0.11476835E+01 -0.15089664E+02
  0.11523828E+01 -0.15092976E+02
  0.11570821E+01 -0.15096149E+02
  0.11617814E+01 -0.15099181E+02
  0.11664808E+01 -0.15102073E+02
  0.11711801E+01 -0.15104824E+02
  0.11758794E+01 -0.15107433E+02
  0.11805787E+01 -0.15109901E+02
  0.11852781E+01 -0.15112226E+02
  0.11899774E+01 -0.15114409E+02
  0.11946767E+01 -0.15116450E+02
